Price,Make,Model,Reg-Year,Configuration,Mileage(Miles),EngSize(Litres),Power(BHP),Control,Fuel-Type,Owners
"19,999",Jaguar,XF,2017,Saloon,"72,597",3,300,Automatic,Diesel,3
"4,300",Jaguar,XF,2008,Saloon,"103,340",3,235,Automatic,Petrol,3
"2,450",Jaguar,X-Type,2004,Saloon,"60,000",2.5,194,Manual,Petrol,3
"11,790",Jaguar,XE,2015,Saloon,"89,400",2,180,Automatic,Diesel,2
"21,499",Jaguar,XF,2018,Saloon,"30,705",2,180,Automatic,Diesel,2
"24,790",Jaguar,XF,2018,Estate,"24,884",2,250,Automatic,Petrol,3
"13,750",Jaguar,XE,2016,Saloon,"38,136",2,163,Manual,Diesel,2
"2,595",Jaguar,X-Type,2004,Saloon,"73,000",2.5,194,Automatic,Petrol,4
"12,995",Jaguar,XF,2016,Saloon,"97,442",2,180,Automatic,Diesel,1
"21,499",Jaguar,XF,2018,Saloon,"30,705",2,180,Automatic,Diesel,2
"12,044",Jaguar,XE,2015,Saloon,"87,200",2,163,Automatic,Diesel,1
"8,950",Jaguar,XE,2016,Saloon,"111,000",2,163,Manual,Diesel,2
"14,800",Jaguar,XE,2015,Saloon,"66,000",2,180,Automatic,Diesel,3
"13,990",Jaguar,XE,2015,Saloon,"61,000",2,163,Automatic,Diesel,3
"13,750",Jaguar,XE,2016,Saloon,"38,136",2,163,Manual,Diesel,2
"14,700",Jaguar,XE,2016,Saloon,"48,532",2,163,Manual,Diesel,1
"24,999",Jaguar,XF,2018,Saloon,"10,476",2,250,Automatic,Petrol,1
"34,450",Jaguar,F-Type,2016,Coupe,"29,000",3,335,Automatic,Petrol,1
"20,280",Jaguar,XE,2015,Saloon,"47,986",3,340,Automatic,Petrol,3
"16,799",Jaguar,XE,2015,Saloon,"28,810",2,180,Automatic,Diesel,2
"7,995",Jaguar,XF,2010,Saloon,"132,000",5,385,Automatic,Petrol,3
"6,500",Jaguar,XF,2009,Saloon,"118,000",5,385,Automatic,Petrol,5
"5,995",Jaguar,X-Type,2006,Saloon,"43,000",2.5,194,Automatic,Petrol,2
"11,299",Jaguar,XF,2016,Saloon,"107,933",2,180,Automatic,Diesel,4
"20,490",Jaguar,XE,2017,Saloon,"8,249",2,180,Automatic,Diesel,2
"13,990",Jaguar,XE,2015,Saloon,"61,000",2,163,Automatic,Diesel,3
"16,600",Jaguar,XE,2017,Saloon,"56,000",2,180,Automatic,Diesel,1
"15,590",Jaguar,XE,2017,Saloon,"26,068",2,163,Manual,Diesel,1
"1,450",Jaguar,X-Type,2003,Saloon,"119,886",2.5,194,Automatic,Petrol,2
"18,499",Jaguar,XE,2017,Saloon,"35,899",2,180,Automatic,Diesel,3
"9,995",Jaguar,XF,2017,Saloon,"157,000",2,180,Automatic,Diesel,1
"41,695",Jaguar,F-Pace,2019,SUV,"26,000",2,250,Automatic,Petrol,1
"14,460",Jaguar,XE,2015,Saloon,"39,000",2,163,Automatic,Diesel,2
"12,350",Jaguar,XF,2015,Saloon,"82,000",2,163,Manual,Diesel,1
"14,700",Jaguar,XE,2016,Saloon,"48,532",2,163,Manual,Diesel,1
"22,095",Jaguar,XF,2018,Saloon,"32,411",2,180,Automatic,Diesel,3
"2,495",Jaguar,X-Type,2004,Saloon,"63,000",2.5,194,Manual,Petrol,2
"15,590",Jaguar,XE,2017,Saloon,"26,068",2,163,Manual,Diesel,1
"26,400",Jaguar,E-Pace,2018,SUV,"14,988",2,150,Manual,Diesel,1
"22,095",Jaguar,XF,2018,Saloon,"32,411",2,180,Automatic,Diesel,3
"13,290",Jaguar,XJ,2010,Saloon,"92,000",5,385,Automatic,Petrol,3
"5,500",Jaguar,XF,2008,Saloon,"79,000",3,235,Automatic,Petrol,5
"11,490",Jaguar,XE,2016,Saloon,"120,000",2,180,Automatic,Diesel,2
"4,980",Jaguar,XF,2008,Saloon,"115,500",3,235,Automatic,Petrol,3
"27,990",Jaguar,F-Pace,2017,SUV,"47,795",2,180,Automatic,Diesel,1
"28,998",Jaguar,E-Pace,2018,SUV,"20,361",2,150,Automatic,Diesel,1
"17,105",Jaguar,XE,2017,Saloon,"40,000",2,180,Manual,Diesel,1
"17,290",Jaguar,XF,2015,Saloon,"34,338",2,177,Automatic,Diesel,1
"14,700",Jaguar,XE,2016,Saloon,"48,532",2,163,Manual,Diesel,1
"12,995",Jaguar,XF,2017,Saloon,"85,546",2,163,Manual,Diesel,2
"3,200",Jaguar,X-Type,2007,Estate,"80,566",2.5,194,Manual,Petrol,3
"14,790",Jaguar,XE,2015,Saloon,"32,000",2,163,Automatic,Diesel,2
"30,295",Jaguar,F-Pace,2018,SUV,"38,500",2,180,Automatic,Diesel,1
"16,390",Jaguar,XF,2017,Saloon,"54,000",2,163,Manual,Diesel,1
"11,499",Jaguar,XE,2015,Saloon,"69,578",2,180,Manual,Diesel,2
"17,850",Jaguar,XF,2017,Saloon,"31,141",2,180,Automatic,Diesel,1
"26,990",Jaguar,E-Pace,2018,SUV,"35,572",2,150,Automatic,Diesel,1
"13,895",Jaguar,XE,2016,Saloon,"33,000",2,180,Manual,Diesel,2
"2,495",Jaguar,X-Type,2004,Saloon,"63,000",2.5,194,Manual,Petrol,2
"14,700",Jaguar,XE,2016,Saloon,"48,532",2,163,Manual,Diesel,1
"18,450",Jaguar,XF,2016,Saloon,"35,000",2,180,Automatic,Diesel,1
"13,895",Jaguar,XE,2016,Saloon,"33,000",2,180,Manual,Diesel,2
"23,990",Jaguar,F-Pace,2016,SUV,"74,000",2,180,Automatic,Diesel,3
"14,995",Jaguar,XF,2017,Saloon,"68,000",2,180,Automatic,Diesel,2
"14,999",Jaguar,XE,2016,Saloon,"58,976",2,180,Manual,Diesel,3
"22,920",Jaguar,XF,2019,Saloon,"25,608",2,250,Automatic,Petrol,1
"22,495",Jaguar,XF,2016,Saloon,"40,850",3,300,Automatic,Diesel,3
"16,666",Jaguar,XE,2017,Saloon,"71,762",2,240,Automatic,Diesel,1
"13,750",Jaguar,XE,2016,Saloon,"38,136",2,163,Manual,Diesel,2
"18,995",Jaguar,XE,2017,Saloon,"17,290",2,178,Automatic,Diesel,1
"21,499",Jaguar,XF,2018,Saloon,"30,705",2,180,Automatic,Diesel,2
"16,600",Jaguar,XE,2017,Saloon,"56,000",2,180,Automatic,Diesel,1
"15,590",Jaguar,XE,2017,Saloon,"26,068",2,163,Manual,Diesel,1
"29,990",Jaguar,E-Pace,2018,SUV,"18,290",2,180,Automatic,Diesel,1
"23,999",Jaguar,XF,2019,Saloon,"18,868",2,180,Automatic,Diesel,1
"22,799",Jaguar,XJ,2016,Saloon,"44,567",3,300,Automatic,Diesel,4
"14,298",Jaguar,XE,2016,Saloon,"50,300",2,161,Automatic,Diesel,2
"18,299",Jaguar,XE,2017,Saloon,"24,820",2,180,Automatic,Diesel,3
"30,350",Jaguar,F-Pace,2017,SUV,"28,859",2,240,Automatic,Diesel,2
"29,980",Jaguar,F-Pace,2018,SUV,"20,000",2,163,Manual,Diesel,1
"32,490",Jaguar,F-Pace,2016,SUV,"49,527",3,300,Automatic,Diesel,1
"15,444",Jaguar,XE,2015,Saloon,"53,000",2,180,Automatic,Diesel,1
"19,990",Jaguar,XE,2017,Saloon,"50,554",2,240,Automatic,Diesel,2
"30,980",Jaguar,F-Pace,2018,SUV,"37,500",2,180,Automatic,Diesel,2
"14,700",Jaguar,XE,2016,Saloon,"48,532",2,163,Manual,Diesel,1
"26,400",Jaguar,E-Pace,2018,SUV,"14,988",2,150,Manual,Diesel,1
"16,995",Jaguar,XE,2016,Saloon,"42,000",2,180,Automatic,Diesel,1
"12,490",Jaguar,XE,2015,Saloon,"78,000",2,163,Automatic,Diesel,1
"15,379",Jaguar,XE,2015,Saloon,"39,900",2,180,Manual,Diesel,3
"20,199",Jaguar,XE,2018,Saloon,"37,860",2,180,Automatic,Diesel,1
"14,990",Jaguar,XE,2015,Saloon,"25,000",2,163,Manual,Diesel,1
"18,250",Jaguar,XF,2017,Saloon,"44,133",2,180,Automatic,Diesel,1
"2,500",Jaguar,X-Type,2004,Saloon,"110,000",3,231,Automatic,Petrol,3
"14,700",Jaguar,XE,2016,Saloon,"48,532",2,163,Manual,Diesel,1
"26,400",Jaguar,E-Pace,2018,SUV,"14,988",2,150,Manual,Diesel,1
"15,999",Jaguar,XF,2017,Saloon,"65,000",2,180,Manual,Diesel,1
"16,600",Jaguar,XE,2017,Saloon,"56,000",2,180,Automatic,Diesel,1
"20,000",Jaguar,XE,2018,Saloon,"36,171",2,250,Automatic,Petrol,2
"27,399",Jaguar,E-Pace,2018,SUV,"26,364",2,180,Manual,Diesel,1
"21,595",Jaguar,XE,2017,Saloon,"23,000",2,180,Automatic,Diesel,1
"18,000",Jaguar,XF,2016,Saloon,"33,597",2,180,Automatic,Diesel,3
"16,500",Jaguar,XE,2016,Saloon,"65,000",2,240,Automatic,Petrol,2
"2,495",Jaguar,X-Type,2004,Saloon,"63,000",2.5,194,Manual,Petrol,2
"18,450",Jaguar,XF,2016,Saloon,"35,000",2,180,Automatic,Diesel,1
"26,400",Jaguar,E-Pace,2018,SUV,"14,988",2,150,Manual,Diesel,1
"16,500",Jaguar,XE,2016,Saloon,"65,000",2,240,Automatic,Petrol,2
"14,980",Jaguar,XK,2010,Coupe,"89,928",5,385,Automatic,Petrol,5
"5,990",Jaguar,XF,2008,Saloon,"88,000",3,235,Automatic,Petrol,3
"22,950",Jaguar,XE,2018,Saloon,"40,000",2,180,Automatic,Diesel,1
"57,750",Jaguar,F-Pace,2019,SUV,"27,870",5,550,Automatic,Petrol,2
"28,475",Jaguar,XE,2019,Saloon,"25,892",2,180,Automatic,Diesel,1
"16,994",Jaguar,XF,2017,Saloon,"72,202",2,180,Automatic,Diesel,2
"15,995",Jaguar,XE,2017,Saloon,"57,164",2,180,Automatic,Diesel,3
"45,995",Jaguar,F-Type,2017,Coupe,"17,800",5,550,Automatic,Petrol,1
"14,700",Jaguar,XE,2016,Saloon,"48,532",2,163,Manual,Diesel,1
"13,750",Jaguar,XE,2016,Saloon,"38,136",2,163,Manual,Diesel,2
"13,300",Jaguar,XE,2016,Saloon,"100,220",2,180,Automatic,Diesel,1
"15,250",Jaguar,XE,2016,Saloon,"73,366",2,180,Automatic,Diesel,1
"4,500",Jaguar,X-Type,2004,Saloon,"48,950",2.5,194,Manual,Petrol,4
"10,000",Jaguar,XE,2015,Saloon,"112,000",2,180,Automatic,Diesel,2
"30,995",Jaguar,XE,2020,Saloon,"3,000",2,250,Automatic,Petrol,1
"12,479",Jaguar,XE,2016,Saloon,"83,553",2,178,Manual,Diesel,1
"37,000",Jaguar,E-Pace,2019,SUV,"9,900",2,200,Automatic,Petrol,1
"15,979",Jaguar,XF,2018,Saloon,"66,900",2,180,Automatic,Diesel,1
"13,990",Jaguar,XE,2015,Saloon,"61,000",2,163,Automatic,Diesel,3
"14,700",Jaguar,XE,2016,Saloon,"48,532",2,163,Manual,Diesel,1
"15,590",Jaguar,XE,2017,Saloon,"26,068",2,163,Manual,Diesel,1
"33,847",Jaguar,E-Pace,2019,SUV,"17,079",2,249,Automatic,Petrol,2
"3,499",Jaguar,X-Type,2005,Estate,"90,000",2.5,194,Automatic,Petrol,5
"13,975",Jaguar,XF,2017,Saloon,"83,498",2,180,Automatic,Diesel,2
"19,495",Jaguar,XF,2017,Saloon,"36,000",2,180,Automatic,Diesel,3
"16,495",Jaguar,XF,2018,Saloon,"68,000",2,163,Automatic,Diesel,2
"18,649",Jaguar,XE,2017,Saloon,"43,140",2,180,Automatic,Diesel,1
"16,200",Jaguar,XE,2018,Saloon,"77,600",2,180,Automatic,Diesel,1
"24,950",Jaguar,XF,2018,Estate,"38,000",2,177,Automatic,Diesel,1
"2,500",Jaguar,X-Type,2004,Saloon,"110,000",3,231,Automatic,Petrol,3
"15,590",Jaguar,XE,2017,Saloon,"26,068",2,163,Manual,Diesel,1
"18,450",Jaguar,XF,2016,Saloon,"35,000",2,180,Automatic,Diesel,1
"2,995",Jaguar,S-Type,2005,Saloon,"106,000",3,240,Automatic,Petrol,4
"18,499",Jaguar,XE,2015,Saloon,"26,009",2,240,Automatic,Petrol,1
"25,750",Jaguar,F-Pace,2018,SUV,"65,000",2,163,Manual,Diesel,1
"13,279",Jaguar,XE,2015,Saloon,"49,300",2,163,Manual,Diesel,4
"28,250",Jaguar,F-Pace,2018,SUV,"37,000",2,180,Automatic,Diesel,1
"21,990",Jaguar,XF,2018,Saloon,"20,000",2,180,Automatic,Diesel,1
"24,980",Jaguar,F-Pace,2017,SUV,"30,907",2,163,Manual,Diesel,1
"19,299",Jaguar,XE,2017,Saloon,"42,385",2,180,Automatic,Diesel,3
"14,600",Jaguar,XF,2015,Saloon,"65,000",2,180,Automatic,Diesel,1
"2,500",Jaguar,X-Type,2004,Saloon,"110,000",3,231,Automatic,Petrol,3
"18,450",Jaguar,XF,2016,Saloon,"35,000",2,180,Automatic,Diesel,1
"13,995",Jaguar,XF,2016,Saloon,"82,260",2,180,Automatic,Diesel,2
"27,480",Jaguar,F-Pace,2018,SUV,"28,000",2,163,Manual,Diesel,1
"30,690",Jaguar,XE,2019,Saloon,"9,552",2,180,Automatic,Diesel,3
"21,998",Jaguar,XE,2018,Saloon,"25,000",2,180,Automatic,Diesel,2
"5,195",Jaguar,S-Type,2006,Saloon,"108,110",4.2,400,Automatic,Petrol,3
"14,979",Jaguar,XE,2015,Saloon,"41,000",2,180,Manual,Diesel,2
"17,990",Jaguar,XF,2017,Saloon,"42,246",2,180,Automatic,Diesel,2
"36,180",Jaguar,E-Pace,2020,SUV,"16,757",2,180,Automatic,Diesel,1
"20,495",Jaguar,XF,2017,Saloon,"25,100",2,180,Automatic,Diesel,1
"5,700",Jaguar,XF,2008,Saloon,"93,000",3,235,Automatic,Petrol,3
"2,500",Jaguar,X-Type,2004,Saloon,"110,000",3,231,Automatic,Petrol,3
"26,400",Jaguar,E-Pace,2018,SUV,"14,988",2,150,Manual,Diesel,1
"15,590",Jaguar,XE,2017,Saloon,"26,068",2,163,Manual,Diesel,1
"34,990",Jaguar,XJ,2017,Saloon,"14,713",3,300,Automatic,Diesel,4
"19,534",Jaguar,E-Pace,2018,SUV,"59,000",2,150,Manual,Diesel,2
"27,750",Jaguar,F-Pace,2018,SUV,"45,000",2,163,Manual,Diesel,1
"30,750",Jaguar,F-Pace,2018,SUV,"15,000",2,163,Manual,Diesel,1
"20,399",Jaguar,XF,2016,Saloon,"66,000",3,300,Automatic,Diesel,3
"25,990",Jaguar,XE,2018,Saloon,"49,000",3,380,Automatic,Petrol,2
"21,099",Jaguar,XF,2017,Saloon,"25,650",2,200,Automatic,Petrol,1
"14,900",Jaguar,XE,2016,Saloon,"59,139",2,180,Automatic,Diesel,2
"27,795",Jaguar,F-Pace,2018,SUV,"40,000",2,180,Automatic,Diesel,1
"2,500",Jaguar,X-Type,2004,Saloon,"110,000",3,231,Automatic,Petrol,3
"26,400",Jaguar,E-Pace,2018,SUV,"14,988",2,150,Manual,Diesel,1
"26,400",Jaguar,E-Pace,2018,SUV,"14,988",2,150,Manual,Diesel,1
"15,500",Jaguar,XE,2016,Saloon,"45,000",2,180,Manual,Diesel,2
"11,049",Jaguar,XF,2016,Saloon,"88,326",2,180,Manual,Diesel,2
"14,290",Jaguar,XE,2015,Saloon,"51,500",2,180,Automatic,Diesel,3
"16,979",Jaguar,XE,2017,Saloon,"39,800",2,180,Manual,Diesel,2
"26,420",Jaguar,XF,2019,Saloon,"35,478",2,300,Automatic,Petrol,1
"15,999",Jaguar,XE,2016,Saloon,"34,830",2,200,Automatic,Petrol,2
"15,979",Jaguar,XE,2017,Saloon,"60,000",2,180,Automatic,Diesel,2
"22,485",Jaguar,XE,2019,Saloon,"20,929",2,200,Automatic,Petrol,1
"24,790",Jaguar,XF,2018,Estate,"24,884",2,250,Automatic,Petrol,3
"13,750",Jaguar,XE,2016,Saloon,"38,136",2,163,Manual,Diesel,2
"17,490",Jaguar,XE,2016,Saloon,"39,991",2,240,Automatic,Petrol,2
"13,999",Jaguar,XF,2010,Saloon,"64,000",5,503,Automatic,Petrol,5
"23,990",Jaguar,XE,2019,Saloon,"18,500",2,200,Automatic,Petrol,2
"26,999",Jaguar,F-Pace,2016,SUV,"56,564",2,180,Automatic,Diesel,1
"16,995",Jaguar,XE,2016,Saloon,"38,070",2,180,Automatic,Diesel,2
"29,999",Jaguar,E-Pace,2018,SUV,"18,000",2,180,Manual,Diesel,1
"18,990",Jaguar,XE,2018,Saloon,"17,903",2,163,Manual,Diesel,1
"17,105",Jaguar,XE,2017,Saloon,"40,000",2,180,Manual,Diesel,1
"13,750",Jaguar,XE,2016,Saloon,"38,136",2,163,Manual,Diesel,2
"16,600",Jaguar,XE,2017,Saloon,"56,000",2,180,Automatic,Diesel,1
"15,499",Jaguar,XE,2015,Saloon,"32,849",2,163,Automatic,Diesel,2
"31,995",Jaguar,E-Pace,2018,SUV,"15,451",2,240,Automatic,Diesel,1
"18,995",Jaguar,XF,2016,Saloon,"26,248",2,180,Automatic,Diesel,2
"34,489",Jaguar,E-Pace,2019,SUV,"12,000",2,180,Automatic,Diesel,1
"2,495",Jaguar,X-Type,2006,Saloon,"86,000",3,231,Automatic,Petrol,5
"16,500",Jaguar,XE,2017,Saloon,"43,025",2,180,Manual,Diesel,1
"46,990",Jaguar,F-Pace,2018,SUV,"46,000",3,300,Automatic,Diesel,1
"15,695",Jaguar,XE,2016,Saloon,"60,206",2,180,Automatic,Diesel,5
"19,499",Jaguar,XF,2017,Saloon,"38,854",2,180,Automatic,Diesel,1
"16,600",Jaguar,XE,2017,Saloon,"56,000",2,180,Automatic,Diesel,1
"21,920",Jaguar,XF,2019,Saloon,"20,396",2,250,Automatic,Petrol,1
"16,990",Jaguar,XF,2016,Saloon,"47,261",2,180,Automatic,Diesel,3
"13,995",Jaguar,XK,2006,Coupe,"65,214",4.2,300,Automatic,Petrol,4
"16,990",Jaguar,XK,2006,Convertible,"75,878",4.2,300,Automatic,Petrol,3
"7,495",Jaguar,S-Type,2007,Saloon,"54,000",3,240,Automatic,Petrol,4
"10,790",Jaguar,XE,2015,Saloon,"73,000",2,163,Manual,Diesel,1
"2,495",Jaguar,X-Type,2004,Saloon,"63,000",2.5,194,Manual,Petrol,2
"24,790",Jaguar,XF,2018,Estate,"24,884",2,250,Automatic,Petrol,3
"18,450",Jaguar,XF,2016,Saloon,"35,000",2,180,Automatic,Diesel,1
"23,999",Jaguar,XJ,2013,Saloon,"85,392",5,503,Automatic,Petrol,5
"26,490",Jaguar,XF,2017,Saloon,"37,556",3,300,Automatic,Diesel,1
"24,499",Jaguar,XF,2018,Estate,"50,700",2,240,Automatic,Diesel,2
"29,980",Jaguar,F-Pace,2018,SUV,"49,000",2,240,Automatic,Diesel,1
"22,990",Jaguar,XF,2015,Saloon,"40,000",3,380,Automatic,Petrol,1
"14,795",Jaguar,XF,2015,Saloon,"66,000",2,180,Automatic,Diesel,2
"45,995",Jaguar,F-Type,2017,Coupe,"17,800",5,550,Automatic,Petrol,1
"15,590",Jaguar,XE,2017,Saloon,"26,068",2,163,Manual,Diesel,1
"16,600",Jaguar,XE,2017,Saloon,"56,000",2,180,Automatic,Diesel,1
"28,650",Jaguar,F-Pace,2016,SUV,"71,820",3,300,Automatic,Diesel,2
"25,000",Jaguar,F-Pace,2017,SUV,"55,000",2,240,Automatic,Diesel,1
"16,990",Jaguar,XE,2015,Saloon,"52,131",2,240,Automatic,Petrol,3
"13,999",Jaguar,XE,2015,Saloon,"63,235",2,180,Automatic,Diesel,2
"34,990",Jaguar,F-Pace,2019,SUV,"23,584",2,180,Automatic,Diesel,1
"36,990",Jaguar,F-Type,2016,Coupe,"42,042",3,375,Automatic,Petrol,2
"16,541",Jaguar,XE,2015,Saloon,"38,381",2,163,Automatic,Diesel,3
"10,980",Jaguar,XE,2016,Saloon,"77,000",2,163,Manual,Diesel,1
"17,105",Jaguar,XE,2017,Saloon,"40,000",2,180,Manual,Diesel,1
"18,450",Jaguar,XF,2016,Saloon,"35,000",2,180,Automatic,Diesel,1
"16,600",Jaguar,XE,2017,Saloon,"56,000",2,180,Automatic,Diesel,1
"26,349",Jaguar,F-Pace,2016,SUV,"70,000",3,300,Automatic,Diesel,1
"6,000",Jaguar,XF,2010,Saloon,"107,100",3,235,Automatic,Petrol,2
"11,660",Jaguar,XK,2007,Coupe,"79,100",4.2,300,Automatic,Petrol,8
"30,989",Jaguar,F-Pace,2016,SUV,"46,400",3,300,Automatic,Diesel,2
"11,490",Jaguar,XF,2015,Saloon,"102,000",2,163,Automatic,Diesel,4
"8,479",Jaguar,XF,2010,Saloon,"42,000",3,235,Automatic,Petrol,1
"12,950",Jaguar,XK,2011,Coupe,"72,000",5,385,Automatic,Petrol,5
"30,995",Jaguar,XF,2017,Estate,"40,753",3,296,Automatic,Diesel,1
"2,500",Jaguar,X-Type,2004,Saloon,"110,000",3,231,Automatic,Petrol,3
"13,750",Jaguar,XE,2016,Saloon,"38,136",2,163,Manual,Diesel,2
"21,995",Jaguar,XK,2013,Coupe,"71,000",5,385,Automatic,Petrol,3
"18,500",Jaguar,XF,2017,Saloon,"47,520",2,180,Automatic,Diesel,1
"27,800",Jaguar,F-Pace,2016,SUV,"33,000",2,178,Automatic,Diesel,1
"36,288",Jaguar,F-Pace,2016,SUV,"19,744",3,380,Automatic,Petrol,1
"15,995",Jaguar,XE,2017,Saloon,"42,800",2,180,Manual,Diesel,2
"27,975",Jaguar,F-Pace,2016,SUV,"36,166",2,180,Automatic,Diesel,2
"22,151",Jaguar,XF,2016,Saloon,"58,981",3,380,Automatic,Petrol,2
"17,290",Jaguar,XF,2015,Saloon,"34,338",2,177,Automatic,Diesel,1
"18,450",Jaguar,XF,2016,Saloon,"35,000",2,180,Automatic,Diesel,1
"28,500",Jaguar,F-Pace,2016,SUV,"57,411",3,300,Automatic,Diesel,3
"16,450",Jaguar,XE,2015,Saloon,"21,423",2,200,Automatic,Petrol,2
"33,950",Jaguar,F-Pace,2016,SUV,"44,250",3,380,Automatic,Petrol,1
"38,900",Jaguar,F-Pace,2018,SUV,"25,000",2,180,Automatic,Diesel,1
"15,989",Jaguar,XF,2016,Saloon,"56,187",2,180,Automatic,Diesel,2
"37,499",Jaguar,F-Type,2018,Convertible,"30,016",2,300,Automatic,Petrol,2
"36,995",Jaguar,F-Pace,2019,SUV,"12,900",2,240,Automatic,Diesel,1
"23,490",Jaguar,F-Pace,2016,SUV,"70,000",2,180,Automatic,Diesel,1
"19,990",Jaguar,XE,2017,Saloon,"50,554",2,240,Automatic,Diesel,2
"18,450",Jaguar,XF,2016,Saloon,"35,000",2,180,Automatic,Diesel,1
"20,498",Jaguar,XF,2018,Saloon,"36,647",2,180,Automatic,Diesel,1
"33,990",Jaguar,F-Pace,2019,SUV,"14,133",2,180,Automatic,Diesel,1
"29,112",Jaguar,XE,2019,Saloon,"17,320",2,250,Automatic,Petrol,2
"10,344",Jaguar,XE,2015,Saloon,"73,000",2,163,Manual,Diesel,2
"16,995",Jaguar,XF,2014,Saloon,"81,000",3,335,Automatic,Petrol,2
"25,097",Jaguar,F-Pace,2016,SUV,"72,669",2,180,Automatic,Diesel,1
"7,999",Jaguar,X-Type,2001,Saloon,"28,569",2.5,194,Automatic,Petrol,2
"17,098",Jaguar,XE,2016,Saloon,"42,186",2,178,Automatic,Diesel,2
"15,499",Jaguar,XE,2017,Saloon,"65,253",2,180,Automatic,Diesel,1
"10,049",Jaguar,XF,2016,Saloon,"104,223",2,163,Manual,Diesel,3
"16,600",Jaguar,XE,2017,Saloon,"56,000",2,180,Automatic,Diesel,1
"13,750",Jaguar,XE,2016,Saloon,"38,136",2,163,Manual,Diesel,2
"15,590",Jaguar,XE,2017,Saloon,"26,068",2,163,Manual,Diesel,1
"33,250",Jaguar,F-Pace,2019,SUV,"30,000",2,180,Automatic,Diesel,1
"29,960",Jaguar,E-Pace,2018,SUV,"30,200",2,200,Automatic,Petrol,1
"26,990",Jaguar,F-Pace,2017,SUV,"68,000",3,296,Automatic,Diesel,1
"30,975",Jaguar,F-Pace,2017,SUV,"29,680",2,240,Automatic,Diesel,2
"26,990",Jaguar,E-Pace,2018,SUV,"14,894",2,150,Manual,Diesel,2
"17,295",Jaguar,XE,2016,Saloon,"41,315",2,180,Automatic,Diesel,2
"14,995",Jaguar,XF,2017,Saloon,"56,000",2,180,Automatic,Diesel,2
"2,500",Jaguar,X-Type,2004,Saloon,"110,000",3,231,Automatic,Petrol,3
"16,600",Jaguar,XE,2017,Saloon,"56,000",2,180,Automatic,Diesel,1
"16,600",Jaguar,XE,2017,Saloon,"56,000",2,180,Automatic,Diesel,1
"15,750",Jaguar,XE,2017,Saloon,"59,621",2,163,Automatic,Diesel,1
"25,949",Jaguar,E-Pace,2018,SUV,"19,646",2,180,Automatic,Diesel,2
"26,990",Jaguar,XF,2020,Saloon,"21,617",2,180,Automatic,Diesel,1
"19,995",Jaguar,XF,2016,Saloon,"71,778",3,300,Automatic,Diesel,1
"1,995",Jaguar,X-Type,2005,Estate,"100,000",2.5,194,Automatic,Petrol,6
"18,975",Jaguar,XE,2017,Saloon,"22,361",2,163,Automatic,Diesel,1
"13,190",Jaguar,XE,2015,Saloon,"47,962",2,180,Automatic,Diesel,3
"29,690",Jaguar,F-Type,2014,Coupe,"50,787",3,375,Automatic,Petrol,3
"26,999",Jaguar,XF,2018,Estate,"13,418",2,180,Automatic,Diesel,1
"21,499",Jaguar,XF,2018,Saloon,"30,705",2,180,Automatic,Diesel,2
"18,450",Jaguar,XF,2016,Saloon,"35,000",2,180,Automatic,Diesel,1
"15,590",Jaguar,XE,2017,Saloon,"26,068",2,163,Manual,Diesel,1
"27,950",Jaguar,F-Type,2014,Coupe,"46,000",3,335,Automatic,Petrol,2
"23,642",Jaguar,XF,2017,Saloon,"67,643",3,380,Automatic,Petrol,1
"19,999",Jaguar,XF,2018,Saloon,"28,200",2,180,Automatic,Diesel,1
"19,499",Jaguar,XF,2015,Saloon,"66,051",3,300,Automatic,Diesel,2
"17,899",Jaguar,XF,2016,Saloon,"26,736",2,180,Automatic,Diesel,3
"12,995",Jaguar,XE,2015,Saloon,"41,000",2,240,Automatic,Petrol,4
"16,490",Jaguar,XE,2016,Saloon,"30,000",2,180,Automatic,Diesel,3
"14,700",Jaguar,XE,2016,Saloon,"48,532",2,163,Manual,Diesel,1
"13,750",Jaguar,XE,2016,Saloon,"38,136",2,163,Manual,Diesel,2
"25,382",Jaguar,E-Pace,2019,SUV,"28,711",2,150,Manual,Diesel,1
"20,000",Jaguar,XE,2017,Saloon,"27,500",2,240,Automatic,Diesel,2
"12,740",Jaguar,XE,2015,Saloon,"40,373",2,163,Automatic,Diesel,1
"33,500",Jaguar,F-Pace,2019,SUV,"26,571",2,180,Automatic,Diesel,1
"24,940",Jaguar,F-Pace,2016,SUV,"42,920",2,180,Automatic,Diesel,1
"17,290",Jaguar,XF,2015,Saloon,"34,338",2,177,Automatic,Diesel,1
"29,495",Jaguar,XJ,2017,Saloon,"23,000",3,302,Automatic,Diesel,1
"29,172",Jaguar,E-Pace,2018,SUV,"31,535",2,150,Automatic,Diesel,2
"2,495",Jaguar,X-Type,2004,Saloon,"63,000",2.5,194,Manual,Petrol,2
"17,290",Jaguar,XF,2015,Saloon,"34,338",2,177,Automatic,Diesel,1
"24,790",Jaguar,XF,2018,Estate,"24,884",2,250,Automatic,Petrol,3
"17,995",Jaguar,XF,2013,Saloon,"77,000",5,503,Automatic,Petrol,2
"18,999",Jaguar,XE,2017,Saloon,"37,628",2,180,Automatic,Diesel,2
"30,975",Jaguar,F-Pace,2017,SUV,"37,056",2,250,Automatic,Petrol,2
